Name,Num,Address,Salary
Pari,18248633496346021777,Taltira,23674
Pari,18248654290518997064,Taltira,50000
Pari,18248675084707768875,Taltira,23674
Pari,18248695878912337216,Taltira,50000
Pari,18248716673132702093,Taltira,23674
Pari,18248737467368863512,Taltira,50000
Pari,18248758261620821479,Taltira,23674
Pari,18248779055888576000,Taltira,50000
Pari,18248799850172127081,Taltira,23674
Pari,18248820644471474728,Taltira,50000
Pari,18248841438786618947,Taltira,23674
Pari,18248862233117559744,Taltira,50000
Pari,18248883027464297125,Taltira,23674
Pari,18248903821826831096,Taltira,50000
Pari,18248924616205161663,Taltira,23674
Pari,18248945410599288832,Taltira,50000
Pari,18248966205009212609,Taltira,23674
Pari,18248986999434933000,Taltira,50000
Pari,18249007793876450011,Taltira,23674
Pari,18249028588333763648,Taltira,50000
Pari,18249049382806873917,Taltira,23674
Pari,18249070177295780824,Taltira,50000
Pari,18249090971800484375,Taltira,23674
Pari,18249111766320984576,Taltira,50000
Pari,18249132560857281433,Taltira,23674
Pari,18249153355409374952,Taltira,50000
Pari,18249174149977265139,Taltira,23674
Pari,18249194944560952000,Taltira,50000
Pari,18249215739160435541,Taltira,23674
Pari,18249236533775715768,Taltira,50000
Pari,18249257328406792687,Taltira,23674
Pari,18249278123053666304,Taltira,50000
Pari,18249298917716336625,Taltira,23674
Pari,18249319712394803656,Taltira,50000
Pari,18249340507089067403,Taltira,23674
Pari,18249361301799127872,Taltira,50000
Pari,18249382096524985069,Taltira,23674
Pari,18249402891266639000,Taltira,50000
Pari,18249423686024089671,Taltira,23674
Pari,18249444480797337088,Taltira,50000
Pari,18249465275586381257,Taltira,23674
Pari,18249486070391222184,Taltira,50000
Pari,18249506865211859875,Taltira,23674
Pari,18249527660048294336,Taltira,50000
Pari,18249548454900525573,Taltira,23674
Pari,18249569249768553592,Taltira,50000
Pari,18249590044652378399,Taltira,23674
Pari,18249610839552000000,Taltira,50000
Pari,18249631634467418401,Taltira,23674
Pari,18249652429398633608,Taltira,50000
Pari,18249673224345645627,Taltira,23674
Pari,18249694019308454464,Taltira,50000
Pari,18249714814287060125,Taltira,23674
Pari,18249735609281462616,Taltira,50000
Pari,18249756404291661943,Taltira,23674
Pari,18249777199317658112,Taltira,50000
Pari,18249797994359451129,Taltira,23674
Pari,18249818789417041000,Taltira,50000
Pari,18249839584490427731,Taltira,23674
Pari,18249860379579611328,Taltira,50000
Pari,18249881174684591797,Taltira,23674
Pari,18249901969805369144,Taltira,50000
Pari,18249922764941943375,Taltira,23674
Pari,18249943560094314496,Taltira,50000
Pari,18249964355262482513,Taltira,23674
Pari,18249985150446447432,Taltira,50000
Pari,18250005945646209259,Taltira,23674
Pari,18250026740861768000,Taltira,50000
Pari,18250047536093123661,Taltira,23674
Pari,18250068331340276248,Taltira,50000
Pari,18250089126603225767,Taltira,23674
Pari,18250109921881972224,Taltira,50000
Pari,18250130717176515625,Taltira,23674
Pari,18250151512486855976,Taltira,50000
Pari,18250172307812993283,Taltira,23674
Pari,18250193103154927552,Taltira,50000
Pari,18250213898512658789,Taltira,23674
Pari,18250234693886187000,Taltira,50000
Pari,18250255489275512191,Taltira,23674
Pari,18250276284680634368,Taltira,50000
Pari,18250297080101553537,Taltira,23674
Pari,18250317875538269704,Taltira,50000
Pari,18250338670990782875,Taltira,23674
Pari,18250359466459093056,Taltira,50000
Pari,18250380261943200253,Taltira,23674
Pari,18250401057443104472,Taltira,50000
Pari,18250421852958805719,Taltira,23674
Pari,18250442648490304000,Taltira,50000
Pari,18250463444037599321,Taltira,23674
Pari,18250484239600691688,Taltira,50000
Pari,18250505035179581107,Taltira,23674
Pari,18250525830774267584,Taltira,50000
Pari,18250546626384751125,Taltira,23674
Pari,18250567422011031736,Taltira,50000
Pari,18250588217653109423,Taltira,23674
Pari,18250609013310984192,Taltira,50000
Pari,18250629808984656049,Taltira,23674
Pari,18250650604674125000,Taltira,50000
Pari,18250671400379391051,Taltira,23674
Pari,18250692196100454208,Taltira,50000
Pari,18250712991837314477,Taltira,23674
Pari,18250733787589971864,Taltira,50000
Pari,18250754583358426375,Taltira,23674
Pari,18250775379142678016,Taltira,50000
Pari,18250796174942726793,Taltira,23674
Pari,18250816970758572712,Taltira,50000
Pari,18250837766590215779,Taltira,23674
Pari,18250858562437656000,Taltira,50000
Pari,18250879358300893381,Taltira,23674
Pari,18250900154179927928,Taltira,50000
Pari,18250920950074759647,Taltira,23674
Pari,18250941745985388544,Taltira,50000
Pari,18250962541911814625,Taltira,23674
Pari,18250983337854037896,Taltira,50000
Pari,18251004133812058363,Taltira,23674
Pari,18251024929785876032,Taltira,50000
Pari,18251045725775490909,Taltira,23674
Pari,18251066521780903000,Taltira,50000
Pari,18251087317802112311,Taltira,23674
Pari,18251108113839118848,Taltira,50000
Pari,18251128909891922617,Taltira,23674
Pari,18251149705960523624,Taltira,50000
Pari,18251170502044921875,Taltira,23674
Pari,18251191298145117376,Taltira,50000
Pari,18251212094261110133,Taltira,23674
Pari,18251232890392900152,Taltira,50000
Pari,18251253686540487439,Taltira,23674
Pari,18251274482703872000,Taltira,50000
Pari,18251295278883053841,Taltira,23674
Pari,18251316075078032968,Taltira,50000
Pari,18251336871288809387,Taltira,23674
Pari,18251357667515383104,Taltira,50000
Pari,18251378463757754125,Taltira,23674
Pari,18251399260015922456,Taltira,50000
Pari,18251420056289888103,Taltira,23674
Pari,18251440852579651072,Taltira,50000
Pari,18251461648885211369,Taltira,23674
Pari,18251482445206569000,Taltira,50000
Pari,18251503241543723971,Taltira,23674
Pari,18251524037896676288,Taltira,50000
Pari,18251544834265425957,Taltira,23674
Pari,18251565630649972984,Taltira,50000
Pari,18251586427050317375,Taltira,23674
Pari,18251607223466459136,Taltira,50000
Pari,18251628019898398273,Taltira,23674
Pari,18251648816346134792,Taltira,50000
Pari,18251669612809668699,Taltira,23674
Pari,18251690409289000000,Taltira,50000
Pari,18251711205784128701,Taltira,23674
Pari,18251732002295054808,Taltira,50000
Pari,18251752798821778327,Taltira,23674
Pari,18251773595364299264,Taltira,50000
Pari,18251794391922617625,Taltira,23674
Pari,18251815188496733416,Taltira,50000
Pari,18251835985086646643,Taltira,23674
Pari,18251856781692357312,Taltira,50000
Pari,18251877578313865429,Taltira,23674
Pari,18251898374951171000,Taltira,50000
Pari,18251919171604274031,Taltira,23674
Pari,18251939968273174528,Taltira,50000
Pari,18251960764957872497,Taltira,23674
Pari,18251981561658367944,Taltira,50000
Pari,18252002358374660875,Taltira,23674
Pari,18252023155106751296,Taltira,50000
Pari,18252043951854639213,Taltira,23674
Pari,18252064748618324632,Taltira,50000
Pari,18252085545397807559,Taltira,23674
Pari,18252106342193088000,Taltira,50000
Pari,18252127139004165961,Taltira,23674
Pari,18252147935831041448,Taltira,50000
Pari,18252168732673714467,Taltira,23674
Pari,18252189529532185024,Taltira,50000
Pari,18252210326406453125,Taltira,23674
Pari,18252231123296518776,Taltira,50000
Pari,18252251920202381983,Taltira,23674
Pari,18252272717124042752,Taltira,50000
Pari,18252293514061501089,Taltira,23674
Pari,18252314311014757000,Taltira,50000
Pari,18252335107983810491,Taltira,23674
Pari,18252355904968661568,Taltira,50000
Pari,18252376701969310237,Taltira,23674
Pari,18252397498985756504,Taltira,50000
Pari,18252418296018000375,Taltira,23674
Pari,18252439093066041856,Taltira,50000
Pari,18252459890129880953,Taltira,23674
Pari,18252480687209517672,Taltira,50000
Pari,18252501484304952019,Taltira,23674
Pari,18252522281416184000,Taltira,50000
Pari,18252543078543213621,Taltira,23674
Pari,18252563875686040888,Taltira,50000
Pari,18252584672844665807,Taltira,23674
Pari,18252605470019088384,Taltira,50000
Pari,18252626267209308625,Taltira,23674
Pari,18252647064415326536,Taltira,50000
Pari,18252667861637142123,Taltira,23674
Pari,18252688658874755392,Taltira,50000
Pari,18252709456128166349,Taltira,23674
Pari,18252730253397375000,Taltira,50000
Pari,18252751050682381351,Taltira,23674
Pari,18252771847983185408,Taltira,50000
Pari,18252792645299787177,Taltira,23674
Pari,18252813442632186664,Taltira,50000
Pari,18252834239980383875,Taltira,23674
Pari,18252855037344378816,Taltira,50000
Pari,18252875834724171493,Taltira,23674
Pari,18252896632119761912,Taltira,50000
Pari,18252917429531150079,Taltira,23674
Pari,18252938226958336000,Taltira,50000
Pari,18252959024401319681,Taltira,23674
Pari,18252979821860101128,Taltira,50000
Pari,18253000619334680347,Taltira,23674
Pari,18253021416825057344,Taltira,50000
Pari,18253042214331232125,Taltira,23674
Pari,18253063011853204696,Taltira,50000
Pari,18253083809390975063,Taltira,23674
Pari,18253104606944543232,Taltira,50000
Pari,18253125404513909209,Taltira,23674
Pari,18253146202099073000,Taltira,50000
Pari,18253166999700034611,Taltira,23674
Pari,18253187797316794048,Taltira,50000
Pari,18253208594949351317,Taltira,23674
Pari,18253229392597706424,Taltira,50000
Pari,18253250190261859375,Taltira,23674
Pari,18253270987941810176,Taltira,50000
Pari,18253291785637558833,Taltira,23674
Pari,18253312583349105352,Taltira,50000
Pari,18253333381076449739,Taltira,23674
Pari,18253354178819592000,Taltira,50000
Pari,18253374976578532141,Taltira,23674
Pari,18253395774353270168,Taltira,50000
Pari,18253416572143806087,Taltira,23674
Pari,18253437369950139904,Taltira,50000
Pari,18253458167772271625,Taltira,23674
Pari,18253478965610201256,Taltira,50000
Pari,18253499763463928803,Taltira,23674
Pari,18253520561333454272,Taltira,50000
Pari,18253541359218777669,Taltira,23674
Pari,18253562157119899000,Taltira,50000
Pari,18253582955036818271,Taltira,23674
Pari,18253603752969535488,Taltira,50000
Pari,18253624550918050657,Taltira,23674
Pari,18253645348882363784,Taltira,50000
Pari,18253666146862474875,Taltira,23674
Pari,18253686944858383936,Taltira,50000
Pari,18253707742870090973,Taltira,23674
Pari,18253728540897595992,Taltira,50000
Pari,18253749338940898999,Taltira,23674
Pari,18253770137000000000,Taltira,50000
Pari,18253790935074899001,Taltira,23674
Pari,18253811733165596008,Taltira,50000
Pari,18253832531272091027,Taltira,23674
Pari,18253853329394384064,Taltira,50000
Pari,18253874127532475125,Taltira,23674
Pari,18253894925686364216,Taltira,50000
Pari,18253915723856051343,Taltira,23674
Pari,18253936522041536512,Taltira,50000
Pari,18253957320242819729,Taltira,23674
Pari,18253978118459901000,Taltira,50000
Pari,18253998916692780331,Taltira,23674
Pari,18254019714941457728,Taltira,50000
Pari,18254040513205933197,Taltira,23674
Pari,18254061311486206744,Taltira,50000
Pari,18254082109782278375,Taltira,23674
Pari,18254102908094148096,Taltira,50000
Pari,18254123706421815913,Taltira,23674
Pari,18254144504765281832,Taltira,50000
Pari,18254165303124545859,Taltira,23674
Pari,18254186101499608000,Taltira,50000
Pari,18254206899890468261,Taltira,23674
Pari,18254227698297126648,Taltira,50000
Pari,18254248496719583167,Taltira,23674
Pari,18254269295157837824,Taltira,50000
Pari,18254290093611890625,Taltira,23674
Pari,18254310892081741576,Taltira,50000
Pari,18254331690567390683,Taltira,23674
Pari,18254352489068837952,Taltira,50000
Pari,18254373287586083389,Taltira,23674
Pari,18254394086119127000,Taltira,50000
Pari,18254414884667968791,Taltira,23674
Pari,18254435683232608768,Taltira,50000
Pari,18254456481813046937,Taltira,23674
Pari,18254477280409283304,Taltira,50000
Pari,18254498079021317875,Taltira,23674
Pari,18254518877649150656,Taltira,50000
Pari,18254539676292781653,Taltira,23674
Pari,18254560474952210872,Taltira,50000
Pari,18254581273627438319,Taltira,23674
Pari,18254602072318464000,Taltira,50000
Pari,18254622871025287921,Taltira,23674
Pari,18254643669747910088,Taltira,50000
Pari,18254664468486330507,Taltira,23674
Pari,18254685267240549184,Taltira,50000
Pari,18254706066010566125,Taltira,23674
Pari,18254726864796381336,Taltira,50000
Pari,18254747663597994823,Taltira,23674
Pari,18254768462415406592,Taltira,50000
Pari,18254789261248616649,Taltira,23674
Pari,18254810060097625000,Taltira,50000
Pari,18254830858962431651,Taltira,23674
Pari,18254851657843036608,Taltira,50000
Pari,18254872456739439877,Taltira,23674
Pari,18254893255651641464,Taltira,50000
Pari,18254914054579641375,Taltira,23674
Pari,18254934853523439616,Taltira,50000
Pari,18254955652483036193,Taltira,23674
Pari,18254976451458431112,Taltira,50000
Pari,18254997250449624379,Taltira,23674
Pari,18255018049456616000,Taltira,50000
Pari,18255038848479405981,Taltira,23674
Pari,18255059647517994328,Taltira,50000
Pari,18255080446572381047,Taltira,23674
Pari,18255101245642566144,Taltira,50000
Pari,18255122044728549625,Taltira,23674
Pari,18255142843830331496,Taltira,50000
Pari,18255163642947911763,Taltira,23674
Pari,18255184442081290432,Taltira,50000
Pari,18255205241230467509,Taltira,23674
Pari,18255226040395443000,Taltira,50000
Pari,18255246839576216911,Taltira,23674
Pari,18255267638772789248,Taltira,50000
Pari,18255288437985160017,Taltira,23674
Pari,18255309237213329224,Taltira,50000
Pari,18255330036457296875,Taltira,23674
Pari,18255350835717062976,Taltira,50000
Pari,18255371634992627533,Taltira,23674
Pari,18255392434283990552,Taltira,50000
Pari,18255413233591152039,Taltira,23674
Pari,18255434032914112000,Taltira,50000
Pari,18255454832252870441,Taltira,23674
Pari,18255475631607427368,Taltira,50000
Pari,18255496430977782787,Taltira,23674
Pari,18255517230363936704,Taltira,50000
Pari,18255538029765889125,Taltira,23674
Pari,18255558829183640056,Taltira,50000
Pari,18255579628617189503,Taltira,23674
Pari,18255600428066537472,Taltira,50000
Pari,18255621227531683969,Taltira,23674
Pari,18255642027012629000,Taltira,50000
Pari,18255662826509372571,Taltira,23674
Pari,18255683626021914688,Taltira,50000
Pari,18255704425550255357,Taltira,23674
Pari,18255725225094394584,Taltira,50000
Pari,18255746024654332375,Taltira,23674
Pari,18255766824230068736,Taltira,50000
Pari,18255787623821603673,Taltira,23674
Pari,18255808423428937192,Taltira,50000
Pari,18255829223052069299,Taltira,23674
Pari,18255850022691000000,Taltira,50000
Pari,18255870822345729301,Taltira,23674
Pari,18255891622016257208,Taltira,50000
Pari,18255912421702583727,Taltira,23674
Pari,18255933221404708864,Taltira,50000
Pari,18255954021122632625,Taltira,23674
Pari,18255974820856355016,Taltira,50000
Pari,18255995620605876043,Taltira,23674
Pari,18256016420371195712,Taltira,50000
Pari,18256037220152314029,Taltira,23674
Pari,18256058019949231000,Taltira,50000
Pari,18256078819761946631,Taltira,23674
Pari,18256099619590460928,Taltira,50000
Pari,18256120419434773897,Taltira,23674
Pari,18256141219294885544,Taltira,50000
Pari,18256162019170795875,Taltira,23674
Pari,18256182819062504896,Taltira,50000
Pari,18256203618970012613,Taltira,23674
Pari,18256224418893319032,Taltira,50000
Pari,18256245218832424159,Taltira,23674
Pari,18256266018787328000,Taltira,50000
Pari,18256286818758030561,Taltira,23674
Pari,18256307618744531848,Taltira,50000
Pari,18256328418746831867,Taltira,23674
Pari,18256349218764930624,Taltira,50000
Pari,18256370018798828125,Taltira,23674
Pari,18256390818848524376,Taltira,50000
Pari,18256411618914019383,Taltira,23674
Pari,18256432418995313152,Taltira,50000
Pari,18256453219092405689,Taltira,23674
Pari,18256474019205297000,Taltira,50000
Pari,18256494819333987091,Taltira,23674
Pari,18256515619478475968,Taltira,50000
Pari,18256536419638763637,Taltira,23674
Pari,18256557219814850104,Taltira,50000
Pari,18256578020006735375,Taltira,23674
Pari,18256598820214419456,Taltira,50000
Pari,18256619620437902353,Taltira,23674
Pari,18256640420677184072,Taltira,50000
Pari,18256661220932264619,Taltira,23674
Pari,18256682021203144000,Taltira,50000
Pari,18256702821489822221,Taltira,23674
Pari,18256723621792299288,Taltira,50000
Pari,18256744422110575207,Taltira,23674
Pari,18256765222444649984,Taltira,50000
Pari,18256786022794523625,Taltira,23674
Pari,18256806823160196136,Taltira,50000
Pari,18256827623541667523,Taltira,23674
Pari,18256848423938937792,Taltira,50000
Pari,18256869224352006949,Taltira,23674
Pari,18256890024780875000,Taltira,50000
Pari,18256910825225541951,Taltira,23674
Pari,18256931625686007808,Taltira,50000
Pari,18256952426162272577,Taltira,23674
Pari,18256973226654336264,Taltira,50000
Pari,18256994027162198875,Taltira,23674
Pari,18257014827685860416,Taltira,50000
Pari,18257035628225320893,Taltira,23674
Pari,18257056428780580312,Taltira,50000
Pari,18257077229351638679,Taltira,23674
Pari,18257098029938496000,Taltira,50000
Pari,18257118830541152281,Taltira,23674
Pari,18257139631159607528,Taltira,50000
Pari,18257160431793861747,Taltira,23674
Pari,18257181232443914944,Taltira,50000
Pari,18257202033109767125,Taltira,23674
Pari,18257222833791418296,Taltira,50000
Pari,18257243634488868463,Taltira,23674
Pari,18257264435202117632,Taltira,50000
Pari,18257285235931165809,Taltira,23674
Pari,18257306036676013000,Taltira,50000
Pari,18257326837436659211,Taltira,23674
Pari,18257347638213104448,Taltira,50000
Pari,18257368439005348717,Taltira,23674
Pari,18257389239813392024,Taltira,50000
Pari,18257410040637234375,Taltira,23674
Pari,18257430841476875776,Taltira,50000
Pari,18257451642332316233,Taltira,23674
Pari,18257472443203555752,Taltira,50000
Pari,18257493244090594339,Taltira,23674
Pari,18257514044993432000,Taltira,50000
Pari,18257534845912068741,Taltira,23674
Pari,18257555646846504568,Taltira,50000
Pari,18257576447796739487,Taltira,23674
Pari,18257597248762773504,Taltira,50000
Pari,18257618049744606625,Taltira,23674
Pari,18257638850742238856,Taltira,50000
Pari,18257659651755670203,Taltira,23674
Pari,18257680452784900672,Taltira,50000
Pari,18257701253829930269,Taltira,23674
Pari,18257722054890759000,Taltira,50000
Pari,18257742855967386871,Taltira,23674
Pari,18257763657059813888,Taltira,50000
Pari,18257784458168040057,Taltira,23674
Pari,18257805259292065384,Taltira,50000
Pari,18257826060431889875,Taltira,23674
Pari,18257846861587513536,Taltira,50000
Pari,18257867662758936373,Taltira,23674
Pari,18257888463946158392,Taltira,50000
Pari,18257909265149179599,Taltira,23674
Pari,18257930066368000000,Taltira,50000
Pari,18257950867602619601,Taltira,23674
Pari,18257971668853038408,Taltira,50000
Pari,18257992470119256427,Taltira,23674
Pari,18258013271401273664,Taltira,50000
Pari,18258034072699090125,Taltira,23674
Pari,18258054874012705816,Taltira,50000
Pari,18258075675342120743,Taltira,23674
Pari,18258096476687334912,Taltira,50000
Pari,18258117278048348329,Taltira,23674
Pari,18258138079425161000,Taltira,50000
Pari,18258158880817772931,Taltira,23674
Pari,18258179682226184128,Taltira,50000
Pari,18258200483650394597,Taltira,23674
Pari,18258221285090404344,Taltira,50000
Pari,18258242086546213375,Taltira,23674
Pari,18258262888017821696,Taltira,50000
Pari,18258283689505229313,Taltira,23674
Pari,18258304491008436232,Taltira,50000
Pari,18258325292527442459,Taltira,23674
Pari,18258346094062248000,Taltira,50000
Pari,18258366895612852861,Taltira,23674
Pari,18258387697179257048,Taltira,50000
Pari,18258408498761460567,Taltira,23674
Pari,18258429300359463424,Taltira,50000
Pari,18258450101973265625,Taltira,23674
Pari,18258470903602867176,Taltira,50000
Pari,18258491705248268083,Taltira,23674
Pari,18258512506909468352,Taltira,50000
Pari,18258533308586467989,Taltira,23674
Pari,18258554110279267000,Taltira,50000
Pari,18258574911987865391,Taltira,23674
Pari,18258595713712263168,Taltira,50000
Pari,18258616515452460337,Taltira,23674
Pari,18258637317208456904,Taltira,50000
Pari,18258658118980252875,Taltira,23674
Pari,18258678920767848256,Taltira,50000
Pari,18258699722571243053,Taltira,23674
Pari,18258720524390437272,Taltira,50000
Pari,18258741326225430919,Taltira,23674
Pari,18258762128076224000,Taltira,50000
Pari,18258782929942816521,Taltira,23674
Pari,18258803731825208488,Taltira,50000
Pari,18258824533723399907,Taltira,23674
Pari,18258845335637390784,Taltira,50000
Pari,18258866137567181125,Taltira,23674
Pari,18258886939512770936,Taltira,50000
Pari,18258907741474160223,Taltira,23674
Pari,18258928543451348992,Taltira,50000
Pari,18258949345444337249,Taltira,23674
Pari,18258970147453125000,Taltira,50000
Pari,18258990949477712251,Taltira,23674
Pari,18259011751518099008,Taltira,50000
Pari,18259032553574285277,Taltira,23674
Pari,18259053355646271064,Taltira,50000
Pari,18259074157734056375,Taltira,23674
Pari,18259094959837641216,Taltira,50000
Pari,18259115761957025593,Taltira,23674
Pari,18259136564092209512,Taltira,50000
Pari,18259157366243192979,Taltira,23674
Pari,18259178168409976000,Taltira,50000
Pari,18259198970592558581,Taltira,23674
Pari,18259219772790940728,Taltira,50000
Pari,18259240575005122447,Taltira,23674
Pari,18259261377235103744,Taltira,50000
Pari,18259282179480884625,Taltira,23674
Pari,18259302981742465096,Taltira,50000
Pari,18259323784019845163,Taltira,23674
Pari,18259344586313024832,Taltira,50000
Pari,18259365388622004109,Taltira,23674
Pari,18259386190946783000,Taltira,50000
Pari,18259406993287361511,Taltira,23674
Pari,18259427795643739648,Taltira,50000
Pari,18259448598015917417,Taltira,23674
Pari,18259469400403894824,Taltira,50000
Pari,18259490202807671875,Taltira,23674
Pari,18259511005227248576,Taltira,50000
Pari,18259531807662624933,Taltira,23674
Pari,18259552610113800952,Taltira,50000
Pari,18259573412580776639,Taltira,23674
Pari,18259594215063552000,Taltira,50000
Pari,18259615017562127041,Taltira,23674
Pari,18259635820076501768,Taltira,50000
Pari,18259656622606676187,Taltira,23674
Pari,18259677425152650304,Taltira,50000
Pari,18259698227714424125,Taltira,23674
Pari,18259719030291997656,Taltira,50000
Pari,18259739832885370903,Taltira,23674
Pari,18259760635494543872,Taltira,50000
Pari,18259781438119516569,Taltira,23674
Pari,18259802240760289000,Taltira,50000
Pari,18259823043416861171,Taltira,23674
Pari,18259843846089233088,Taltira,50000
Pari,18259864648777404757,Taltira,23674
Pari,18259885451481376184,Taltira,50000
Pari,18259906254201147375,Taltira,23674
Pari,18259927056936718336,Taltira,50000
Pari,18259947859688089073,Taltira,23674
Pari,18259968662455259592,Taltira,50000
Pari,18259989465238229899,Taltira,23674
Pari,18260010268037000000,Taltira,50000
Pari,18260031070851569901,Taltira,23674
Pari,18260051873681939608,Taltira,50000
Pari,18260072676528109127,Taltira,23674
Pari,18260093479390078464,Taltira,50000
Pari,18260114282267847625,Taltira,23674
Pari,18260135085161416616,Taltira,50000
Pari,18260155888070785443,Taltira,23674
Pari,18260176690995954112,Taltira,50000
Pari,18260197493936922629,Taltira,23674
Pari,18260218296893691000,Taltira,50000
Pari,18260239099866259231,Taltira,23674
Pari,18260259902854627328,Taltira,50000
Pari,18260280705858795297,Taltira,23674
Pari,18260301508878763144,Taltira,50000
Pari,18260322311914530875,Taltira,23674
Pari,18260343114966098496,Taltira,50000
Pari,18260363918033466013,Taltira,23674
Pari,18260384721116633432,Taltira,50000
Pari,18260405524215600759,Taltira,23674
Pari,18260426327330368000,Taltira,50000
Pari,18260447130460935161,Taltira,23674
Pari,18260467933607302248,Taltira,50000
Pari,18260488736769469267,Taltira,23674
Pari,18260509539947436224,Taltira,50000
Pari,18260530343141203125,Taltira,23674
Pari,18260551146350769976,Taltira,50000
Pari,18260571949576136783,Taltira,23674
Pari,18260592752817303552,Taltira,50000
Pari,18260613556074270289,Taltira,23674
Pari,18260634359347037000,Taltira,50000
Pari,18260655162635603691,Taltira,23674
Pari,18260675965939970368,Taltira,50000
Pari,18260696769260137037,Taltira,23674
Pari,18260717572596103704,Taltira,50000
Pari,18260738375947870375,Taltira,23674
Pari,18260759179315437056,Taltira,50000
Pari,18260779982698803753,Taltira,23674
Pari,18260800786097970472,Taltira,50000
Pari,18260821589512937219,Taltira,23674
Pari,18260842392943704000,Taltira,50000
Pari,18260863196390270821,Taltira,23674
Pari,18260883999852637688,Taltira,50000
Pari,18260904803330804607,Taltira,23674
Pari,18260925606824771584,Taltira,50000
Pari,18260946410334538625,Taltira,23674
Pari,18260967213860105736,Taltira,50000
Pari,18260988017401472923,Taltira,23674
Pari,18261008820958640192,Taltira,50000
Pari,18261029624531607549,Taltira,23674
Pari,18261050428120375000,Taltira,50000
Pari,18261071231724942551,Taltira,23674
Pari,18261092035345310208,Taltira,50000
Pari,18261112838981477977,Taltira,23674
Pari,18261133642633445864,Taltira,50000
Pari,18261154446301213875,Taltira,23674
Pari,18261175249984782016,Taltira,50000
Pari,18261196053684150293,Taltira,23674
Pari,18261216857399318712,Taltira,50000
Pari,18261237661130287279,Taltira,23674
Pari,18261258464877056000,Taltira,50000
Pari,18261279268639624881,Taltira,23674
Pari,18261300072417993928,Taltira,50000
Pari,18261320876212163147,Taltira,23674
Pari,18261341680022132544,Taltira,50000
Pari,18261362483847902125,Taltira,23674
Pari,18261383287689471896,Taltira,50000
Pari,18261404091546841863,Taltira,23674
Pari,18261424895420012032,Taltira,50000
Pari,18261445699308982409,Taltira,23674
Pari,18261466503213753000,Taltira,50000
Pari,18261487307134323811,Taltira,23674
Pari,18261508111070694848,Taltira,50000
Pari,18261528915022866117,Taltira,23674
Pari,18261549718990837624,Taltira,50000
Pari,18261570522974609375,Taltira,23674
Pari,18261591326974181376,Taltira,50000
Pari,18261612130989553633,Taltira,23674
Pari,18261632935020726152,Taltira,50000
Pari,18261653739067698939,Taltira,23674
Pari,18261674543130472000,Taltira,50000
Pari,18261695347209045341,Taltira,23674
Pari,18261716151303418968,Taltira,50000
Pari,18261736955413592887,Taltira,23674
Pari,18261757759539567104,Taltira,50000
Pari,18261778563681341625,Taltira,23674
Pari,18261799367838916456,Taltira,50000
Pari,18261820172012291603,Taltira,23674
Pari,18261840976201467072,Taltira,50000
Pari,18261861780406442869,Taltira,23674
Pari,18261882584627219000,Taltira,50000
Pari,18261903388863795471,Taltira,23674
Pari,18261924193116172288,Taltira,50000
Pari,18261944997384349457,Taltira,23674
Pari,18261965801668326984,Taltira,50000
Pari,18261986605968104875,Taltira,23674
Pari,18262007410283683136,Taltira,50000
Pari,18262028214615061773,Taltira,23674
Pari,18262049018962240792,Taltira,50000
Pari,18262069823325220199,Taltira,23674
Pari,18262090627704000000,Taltira,50000
Pari,18262111432098580201,Taltira,23674
Pari,18262132236508960808,Taltira,50000
Pari,18262153040935141827,Taltira,23674
Pari,18262173845377123264,Taltira,50000
Pari,18262194649834905125,Taltira,23674
Pari,18262215454308487416,Taltira,50000
Pari,18262236258797870143,Taltira,23674
Pari,18262257063303053312,Taltira,50000
Pari,18262277867824036929,Taltira,23674
Pari,18262298672360821000,Taltira,50000
Pari,18262319476913405531,Taltira,23674
Pari,18262340281481790528,Taltira,50000
Pari,18262361086065975997,Taltira,23674
Pari,18262381890665961944,Taltira,50000
Pari,18262402695281748375,Taltira,23674
Pari,18262423499913335296,Taltira,50000
Pari,18262444304560722713,Taltira,23674
Pari,18262465109223910632,Taltira,50000
Pari,18262485913902899059,Taltira,23674
Pari,18262506718597688000,Taltira,50000
Pari,18262527523308277461,Taltira,23674
Pari,18262548328034667448,Taltira,50000
Pari,18262569132776857967,Taltira,23674
Pari,18262589937534849024,Taltira,50000
Pari,18262610742308640625,Taltira,23674
Pari,18262631547098232776,Taltira,50000
Pari,18262652351903625483,Taltira,23674
Pari,18262673156724818752,Taltira,50000
Pari,18262693961561812589,Taltira,23674
Pari,18262714766414607000,Taltira,50000
Pari,18262735571283201991,Taltira,23674
Pari,18262756376167597568,Taltira,50000
Pari,18262777181067793737,Taltira,23674
Pari,18262797985983790504,Taltira,50000
Pari,18262818790915587875,Taltira,23674
Pari,18262839595863185856,Taltira,50000
Pari,18262860400826584453,Taltira,23674
Pari,18262881205805783672,Taltira,50000
Pari,18262902010800783519,Taltira,23674
Pari,18262922815811584000,Taltira,50000
Pari,18262943620838185121,Taltira,23674
Pari,18262964425880586888,Taltira,50000
Pari,18262985230938789307,Taltira,23674
Pari,18263006036012792384,Taltira,50000
Pari,18263026841102596125,Taltira,23674
Pari,18263047646208200536,Taltira,50000
Pari,18263068451329605623,Taltira,23674
Pari,18263089256466811392,Taltira,50000
Pari,18263110061619817849,Taltira,23674
Pari,18263130866788625000,Taltira,50000
Pari,18263151671973232851,Taltira,23674
